dataset,model,model_raw,seed,stage,method,lambda_steck,F_in,InputGain,NDCG@10,Recall@10,F_out,Tail,Tail/Head,l_exp_mean,l_exp_median,l_exp_p90,l_exp_p95,n_users,E_out,T,checkpoint,delta_F_out_vs_lam0,RelativeUtilityLoss
ml1m,lightgcn,weighted_lightgcn,0,POST_LEARNING,steck_catalog,0.25,0.4817793780856189,0.0,0.2161749854854092,0.1383464661004327,0.607195850163553,0.007433774834437,0.010829715388326,0.638910554043987,0.7000269759913677,0.7999190720258968,0.7999190720258968,6040,"[0.6864238410596026, 0.22074503311258278, 0.08539735099337749, 0.007433774834437086]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/LightGCN-Aug-12-2026_19-03-54.pth,0.1834848112663173,0.0967380741942493
ml1m,lightgcn,weighted_lightgcn,0,POST_LEARNING,steck_catalog,0.5,0.4817793780856189,0.0,0.1886077868540632,0.1284143251505164,0.5668150554615663,0.0097019867549668,0.0178110087839275,0.5875131887586935,0.7000269759913677,0.7000269759913677,0.7999190720258968,6040,"[0.5447185430463576, 0.32206953642384106, 0.12350993377483444, 0.009701986754966887]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/LightGCN-Aug-12-2026_19-03-54.pth,0.223865605968304,0.2119243935961298
ml1m,lightgcn,weighted_lightgcn,0,POST_LEARNING,steck_catalog,0.75,0.4817793780856189,0.0,0.163806120118601,0.1184414328183936,0.5423779693688511,0.0113907284768211,0.0267777215584011,0.5858083641651646,0.7000269759913677,0.7000269759913677,0.7999190720258968,6040,"[0.42538079470198675, 0.4169701986754967, 0.14625827814569536, 0.011390728476821193]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/LightGCN-Aug-12-2026_19-03-54.pth,0.2483026920610193,0.315555261008299
ml1m,lightgcn,weighted_lightgcn,0,POST_LEARNING,steck_catalog,0.9,0.4817793780856189,0.0,0.156743103194875,0.1138235768892436,0.5240004859251425,0.0114403973509933,0.0300787881426021,0.5857588694737181,0.7000269759913677,0.7000269759913677,0.7999190720258968,6040,"[0.3803476821192053, 0.44362582781456955, 0.16458609271523178, 0.011440397350993378]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/LightGCN-Aug-12-2026_19-03-54.pth,0.2666801755047279,0.3450672522046807
ml1m,lightgcn,weighted_lightgcn,0,POST_LEARNING,steck_catalog,1.0,0.4817793780856189,0.0,0.1512181728275425,0.1088518614479623,0.5239508170509704,0.0114569536423841,0.0337857631090713,0.5857588605412706,0.7000269759913675,0.7000269759913677,0.7999190720258968,6040,"[0.33910596026490064, 0.484817880794702, 0.16461920529801324, 0.011456953642384107]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/LightGCN-Aug-12-2026_19-03-54.pth,0.2667298443789,0.3681525283865366
ml1m,lightgcn,weighted_lightgcn,1,POST_LEARNING,steck_catalog,0.0,0.4814615405725981,0.0,0.237397003804138,0.1454812809274178,0.7873197342775525,0.0004139072847682,0.0004664266124367,0.8269675814683871,0.8999190720258968,0.8999190720258968,0.8999190720258968,6040,"[0.8874006622516556, 0.0987748344370861, 0.013410596026490066, 0.0004139072847682119]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/LightGCN-Aug-12-2026_19-51-04.pth,0.0,0.0
ml1m,lightgcn,weighted_lightgcn,1,POST_LEARNING,steck_catalog,0.1,0.4814615405725981,0.0,0.2272914157324923,0.1409286875717229,0.6704488733504003,0.005,0.0064890416845724,0.707793337108781,0.7999190720258968,0.7999190720258968,0.8999190720258968,6040,"[0.7705298013245033, 0.16817880794701986, 0.056291390728476824, 0.005]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/LightGCN-Aug-12-2026_19-51-04.pth,0.1168708609271522,0.0425683050321188
ml1m,lightgcn,weighted_lightgcn,1,POST_LEARNING,steck_catalog,0.25,0.4814615405725981,0.0,0.2136939088689632,0.1364752326700132,0.6081230024814339,0.0074503311258278,0.0108399778382675,0.6395566513683616,0.7000269759913677,0.7999190720258968,0.8999190720258968,6040,"[0.6873013245033113, 0.22079470198675497, 0.08445364238410596, 0.0074503311258278145]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/LightGCN-Aug-12-2026_19-51-04.pth,0.1791967317961186,0.0998458049400268
ml1m,lightgcn,weighted_lightgcn,1,POST_LEARNING,steck_catalog,0.5,0.4814615405725981,0.0,0.1858837451690968,0.1253814713178767,0.5676594263224934,0.0095198675496688,0.0174110522331567,0.5883408202130568,0.7000269759913677,0.7000269759913677,0.8999190720258968,6040,"[0.546771523178808, 0.3208609271523179, 0.1228476821192053, 0.009519867549668874]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/LightGCN-Aug-12-2026_19-51-04.pth,0.2196603079550591,0.2169920336380557
ml1m,lightgcn,weighted_lightgcn,1,POST_LEARNING,steck_catalog,0.75,0.4814615405725981,0.0,0.1603196295367495,0.1143207303178838,0.5424607508258048,0.0111258278145695,0.0261062118798803,0.5867354360910181,0.7000269759913677,0.7000269759913677,0.8999190720258968,6040,"[0.4261754966887417, 0.4162582781456954, 0.14644039735099337, 0.011125827814569536]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/LightGCN-Aug-12-2026_19-51-04.pth,0.2448589834517477,0.324677114842529
ml1m,lightgcn,weighted_lightgcn,1,POST_LEARNING,steck_catalog,0.9,0.4814615405725981,0.0,0.1536719952595438,0.1099587980828936,0.524579956123818,0.0111258278145695,0.0290871315413582,0.5867355700777301,0.7000269759913677,0.7000269759913677,0.8999190720258968,6040,"[0.3825, 0.4420529801324503, 0.16432119205298013, 0.011125827814569536]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/LightGCN-Aug-12-2026_19-51-04.pth,0.2627397781537345,0.3526792975604301
ml1m,lightgcn,weighted_lightgcn,1,POST_LEARNING,steck_catalog,1.0,0.4814615405725981,0.0,0.1483564633050661,0.1052394881773799,0.5245468435410365,0.0111423841059602,0.0326730750558306,0.5867355611452826,0.7000269759913675,0.7000269759913677,0.8999190720258968,6040,"[0.34102649006622515, 0.48349337748344373, 0.16433774834437087, 0.011142384105960265]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/LightGCN-Aug-12-2026_19-51-04.pth,0.262772890736516,0.3750701949571944
ml1m,lightgcn,weighted_lightgcn,2,POST_LEARNING,steck_catalog,0.0,0.4816974356017932,0.0,0.2386519848594998,0.1453620388521236,0.7881806614298703,0.0002814569536423,0.0003168626866228,0.8271329389360025,0.8999190720258968,0.8999190720258968,0.8999190720258968,6040,"[0.8882615894039735, 0.09788079470198675, 0.013576158940397352, 0.0002814569536423841]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/LightGCN-Aug-12-2026_20-37-28.pth,0.0,0.0
ml1m,lightgcn,weighted_lightgcn,2,POST_LEARNING,steck_catalog,0.1,0.4816974356017932,0.0,0.2283944517096158,0.1410586795361792,0.6698197342775526,0.0046854304635761,0.0060857597522687,0.7059899608222853,0.7000269759913677,0.7999190720258968,0.8999190720258968,6040,"[0.7699006622516557, 0.16854304635761588, 0.056870860927152316, 0.004685430463576159]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/LightGCN-Aug-12-2026_20-37-28.pth,0.1183609271523177,0.0429811348768911
ml1m,lightgcn,weighted_lightgcn,2,POST_LEARNING,steck_catalog,0.25,0.4816974356017932,0.0,0.2148711076317801,0.1363670021904833,0.6070137309582551,0.0072350993377483,0.0105491852745926,0.6382155426372514,0.7000269759913677,0.7999190720258968,0.8999190720258968,6040,"[0.6858443708609272, 0.22114238410596027, 0.08577814569536424, 0.007235099337748344]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/LightGCN-Aug-12-2026_20-37-28.pth,0.1811669304716152,0.0996466769036932
ml1m,lightgcn,weighted_lightgcn,2,POST_LEARNING,steck_catalog,0.5,0.4816974356017932,0.0,0.1878650826933249,0.1264075761212012,0.5654408832761358,0.0092880794701986,0.0170641197225939,0.5859732526792876,0.7000269759913677,0.7000269759913677,0.8999190720258968,6040,"[0.5443046357615894, 0.3211092715231788, 0.12529801324503312, 0.009288079470198676]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/LightGCN-Aug-12-2026_20-37-28.pth,0.2227397781537344,0.2128073738673254
ml1m,lightgcn,weighted_lightgcn,2,POST_LEARNING,steck_catalog,0.75,0.4816974356017932,0.0,0.1620572663062682,0.1150301523118502,0.5403249892364008,0.01091059602649,0.0256990211753694,0.5843182622102091,0.7000269759913677,0.7000269759913677,0.8999190720258968,6040,"[0.42455298013245035, 0.41574503311258276, 0.14879139072847683, 0.010910596026490067]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/LightGCN-Aug-12-2026_20-37-28.pth,0.2478556721934695,0.3209473350842849
ml1m,lightgcn,weighted_lightgcn,2,POST_LEARNING,steck_catalog,0.9,0.4816974356017932,0.0,0.1550403606247094,0.1099749259118028,0.5211528038059372,0.01091059602649,0.0286870973358871,0.5843185435823045,0.7000269759913677,0.7000269759913677,0.8999190720258968,6040,"[0.3803311258278146, 0.44079470198675497, 0.1679635761589404, 0.010910596026490067]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/LightGCN-Aug-12-2026_20-37-28.pth,0.2670278576239331,0.3503495865915992
ml1m,lightgcn,weighted_lightgcn,2,POST_LEARNING,steck_catalog,1.0,0.4816974356017932,0.0,0.1500286301893829,0.1058632624018493,0.5211528038059372,0.01091059602649,0.0321714508884983,0.5843185435823044,0.7000269759913675,0.7000269759913677,0.8999190720258968,6040,"[0.33913907284768213, 0.4819867549668874, 0.1679635761589404, 0.010910596026490067]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/LightGCN-Aug-12-2026_20-37-28.pth,0.2670278576239331,0.3713497489756543
ml1m,ngcf,weighted_ngcf,0,POST_LEARNING,steck_catalog,0.0,0.4817793780856189,0.0,0.2560623029032564,0.1649687504747825,0.6685534660575929,0.0003807947019867,0.0004988721152177,0.7546123719756966,0.7000269759913677,0.8999190720258968,0.8999190720258968,6040,"[0.7633112582781457, 0.20521523178807946, 0.031092715231788078, 0.00038079470198675497]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/NGCF-Aug-13-2026_10-22-38.pth,0.0,0.0
ml1m,ngcf,weighted_ngcf,0,POST_LEARNING,steck_catalog,0.1,0.4817793780856189,0.0,0.2382380248450108,0.1564830574800166,0.5799607508258048,0.0139403973509933,0.0219935220980043,0.6164182850772746,0.6000269759913677,0.7999190720258968,0.7999190720258968,6040,"[0.633841059602649, 0.24609271523178808, 0.10612582781456954, 0.013940397350993377]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/NGCF-Aug-13-2026_10-22-38.pth,0.0885927152317881,0.0696091453374917
ml1m,ngcf,weighted_ngcf,0,POST_LEARNING,steck_catalog,0.25,0.4817793780856189,0.0,0.2178428882222781,0.14743759513972,0.5194475057926922,0.0203973509933774,0.038332296204107,0.5297777205108646,0.5000269759913677,0.7000269759913677,0.7999190720258968,6040,"[0.5321192052980133, 0.28730132450331125, 0.160182119205298, 0.020397350993377483]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/NGCF-Aug-13-2026_10-22-38.pth,0.1491059602649007,0.1492582635071359
ml1m,ngcf,weighted_ngcf,0,POST_LEARNING,steck_catalog,0.5,0.4817793780856189,0.0,0.1779717417822962,0.131393338027659,0.4438349230112352,0.0258940397350993,0.0657778525465786,0.4630270858604716,0.4000539519827354,0.7000269759913677,0.7000269759913677,6040,"[0.393658940397351, 0.3501490066225166, 0.2302980132450331, 0.025894039735099336]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/NGCF-Aug-13-2026_10-22-38.pth,0.2247185430463577,0.3049670343332959
ml1m,ngcf,weighted_ngcf,0,POST_LEARNING,steck_catalog,0.75,0.4817793780856189,0.0,0.1552851281671078,0.1181052453348908,0.3981561150642153,0.0294370860927152,0.1013625220911008,0.4593037514492896,0.4000539519827354,0.7000269759913677,0.7000269759913677,6040,"[0.29041390728476824, 0.40771523178807945, 0.2724337748344371, 0.029437086092715233]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/NGCF-Aug-13-2026_10-22-38.pth,0.2703973509933776,0.3935650566035232
ml1m,ngcf,weighted_ngcf,0,POST_LEARNING,steck_catalog,0.9,0.4817793780856189,0.0,0.1483611118846711,0.1113973721958016,0.3706168658900201,0.0294370860927152,0.1133133643489898,0.4593046491602606,0.4000539519827354,0.7000269759913677,0.7000269759913677,6040,"[0.25978476821192054, 0.40486754966887417, 0.30591059602649007, 0.029437086092715233]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/NGCF-Aug-13-2026_10-22-38.pth,0.2979366001675728,0.4206054143755637
ml1m,ngcf,weighted_ngcf,0,POST_LEARNING,steck_catalog,1.0,0.4817793780856189,0.0,0.1448038961234304,0.1073610208220951,0.3706168658900201,0.0294370860927152,0.1239024390243902,0.4593046089642469,0.4000539519827354,0.7000269759913675,0.7000269759913675,6040,"[0.23758278145695363, 0.42695364238410594, 0.3060264900662252, 0.029437086092715233]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/NGCF-Aug-13-2026_10-22-38.pth,0.2979366001675728,0.4344974075385896
ml1m,ngcf,weighted_ngcf,1,POST_LEARNING,steck_catalog,0.0,0.4814615405725981,0.0,0.2542642550016923,0.1656254046947322,0.665556777315871,0.0006456953642384,0.0008599589865714,0.7489850640545808,0.7000269759913677,0.8999190720258968,0.8999190720258968,6040,"[0.7508443708609271, 0.21468543046357616, 0.033824503311258275, 0.0006456953642384106]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/NGCF-Aug-13-2026_11-08-00.pth,0.0,0.0
ml1m,ngcf,weighted_ngcf,1,POST_LEARNING,steck_catalog,0.1,0.4814615405725981,0.0,0.235933592806119,0.1549071792526762,0.574579956123818,0.0158609271523178,0.0254868575077152,0.6092189557254307,0.6000269759913677,0.7999190720258968,0.7999190720258968,6040,"[0.622317880794702, 0.25223509933774835, 0.10958609271523179, 0.01586092715231788]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/NGCF-Aug-13-2026_11-08-00.pth,0.090976821192053,0.0720929577594431
ml1m,ngcf,weighted_ngcf,1,POST_LEARNING,steck_catalog,0.25,0.4814615405725981,0.0,0.215308810693211,0.1455515917410351,0.5120302872496458,0.0237417218543046,0.0455151399733384,0.5220302917158696,0.5000269759913677,0.7000269759913677,0.7000269759913677,6040,"[0.5216225165562914, 0.29038079470198674, 0.16425496688741723, 0.023741721854304634]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/NGCF-Aug-13-2026_11-08-00.pth,0.1535264900662252,0.1532084968381496
ml1m,ngcf,weighted_ngcf,1,POST_LEARNING,steck_catalog,0.5,0.4814615405725981,0.0,0.1751960777058955,0.1296970408518729,0.4350766448655399,0.0300993377483443,0.0780391483516483,0.4545679017859536,0.4000539519827354,0.7000269759913677,0.7000269759913677,6040,"[0.3856953642384106, 0.3493543046357616, 0.23485099337748344, 0.03009933774834437]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/NGCF-Aug-13-2026_11-08-00.pth,0.2304801324503311,0.310968513034876
ml1m,ngcf,weighted_ngcf,1,POST_LEARNING,steck_catalog,0.75,0.4814615405725981,0.0,0.1528324846544236,0.114868177649426,0.3887024726801094,0.0345860927152317,0.12091919425793,0.4499673742356058,0.4000539519827354,0.7000269759913677,0.7000269759913677,6040,"[0.28602649006622516, 0.40264900662251657, 0.2767384105960265, 0.03458609271523179]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/NGCF-Aug-13-2026_11-08-00.pth,0.2768543046357616,0.398922649770781
ml1m,ngcf,weighted_ngcf,1,POST_LEARNING,steck_catalog,0.9,0.4814615405725981,0.0,0.1457771625401499,0.1077463678360819,0.3654678592675036,0.0345860927152317,0.1347915860110982,0.4499682317505631,0.4000539519827354,0.7000269759913677,0.7000269759913677,6040,"[0.25658940397350993, 0.3998509933774834, 0.3089735099337748, 0.03458609271523179]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/NGCF-Aug-13-2026_11-08-00.pth,0.3000889180483674,0.4266706401999773
ml1m,ngcf,weighted_ngcf,1,POST_LEARNING,steck_catalog,1.0,0.4814615405725981,0.0,0.1430169138839935,0.1048395797981195,0.3654678592675036,0.0345860927152317,0.1472890079672847,0.4499682317505631,0.4000539519827354,0.7000269759913675,0.7000269759913675,6040,"[0.23481788079470198, 0.4214569536423841, 0.3091390728476821, 0.03458609271523179]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/NGCF-Aug-13-2026_11-08-00.pth,0.3000889180483674,0.4375264667735475
ml1m,ngcf,weighted_ngcf,2,POST_LEARNING,steck_catalog,0.0,0.4816974356017932,0.0,0.2519392428304561,0.1626040037379958,0.6639673733423611,0.0009602649006622,0.0012920184446771,0.7430603502948601,0.7000269759913677,0.8999190720258968,0.8999190720258968,6040,"[0.7432284768211921, 0.22071192052980132, 0.035099337748344374, 0.0009602649006622517]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/NGCF-Aug-13-2026_11-53-51.pth,0.0,0.0
ml1m,ngcf,weighted_ngcf,2,POST_LEARNING,steck_catalog,0.1,0.4816974356017932,0.0,0.2331647527063651,0.1519560105007751,0.5688349230112352,0.0182947019867549,0.0298503430763412,0.6016711090705431,0.6000269759913677,0.7999190720258968,0.7999190720258968,6040,"[0.6128807947019868, 0.25592715231788077, 0.11289735099337748, 0.018294701986754966]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/NGCF-Aug-13-2026_11-53-51.pth,0.0951324503311259,0.0745199116785683
ml1m,ngcf,weighted_ngcf,2,POST_LEARNING,steck_catalog,0.25,0.4816974356017932,0.0,0.2117185637648086,0.1414773003677547,0.5030236647330895,0.0272682119205298,0.0534966057102023,0.5123294125843892,0.5000269759913677,0.7000269759913677,0.7000269759913677,6040,"[0.5097185430463577, 0.29327814569536426, 0.16973509933774836, 0.027268211920529802]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/NGCF-Aug-13-2026_11-53-51.pth,0.1609437086092716,0.1596443595439167
ml1m,ngcf,weighted_ngcf,2,POST_LEARNING,steck_catalog,0.5,0.4816974356017932,0.0,0.1725391771726974,0.1247299386562858,0.4223448567860697,0.0344701986754966,0.0920505791847201,0.4417543237511992,0.4000539519827354,0.7000269759913677,0.7000269759913677,6040,"[0.3744701986754967, 0.3478476821192053, 0.2432119205298013, 0.03447019867549669]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/NGCF-Aug-13-2026_11-53-51.pth,0.2416225165562914,0.3151556096054131
ml1m,ngcf,weighted_ngcf,2,POST_LEARNING,steck_catalog,0.75,0.4816974356017932,0.0,0.1507812194451052,0.1121815991424908,0.3734706846006391,0.0395033112582781,0.1429427270548766,0.4365255146429612,0.4000539519827354,0.7000269759913677,0.7000269759913677,6040,"[0.27635761589403973, 0.39708609271523176, 0.28705298013245034, 0.03950331125827815]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/NGCF-Aug-13-2026_11-53-51.pth,0.2904966887417219,0.4015175335484585
ml1m,ngcf,weighted_ngcf,2,POST_LEARNING,steck_catalog,0.9,0.4816974356017932,0.0,0.144698305452558,0.1068028279242318,0.3605340844330665,0.0395198675496688,0.1586362730112314,0.4365099766505823,0.4000539519827354,0.7000269759913677,0.7000269759913677,6040,"[0.2491225165562914, 0.3916059602649007, 0.3197516556291391, 0.03951986754966887]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/NGCF-Aug-13-2026_11-53-51.pth,0.3034332889092945,0.4256619023423294
ml1m,ngcf,weighted_ngcf,2,POST_LEARNING,steck_catalog,1.0,0.4816974356017932,0.0,0.1417873421509071,0.1035445829999891,0.3605340844330665,0.0395198675496688,0.1722843738722482,0.4365099766505823,0.4000539519827354,0.7000269759913675,0.7000269759913675,6040,"[0.22938741721854305, 0.41119205298013245, 0.31990066225165564, 0.03951986754966887]","[0.10008092797410305, 0.19989209603452926, 0.2999730240086323, 0.40005395198273536]",checkpoints/NGCF-Aug-13-2026_11-53-51.pth,0.3034332889092945,0.4372161297383762
