dataset,model,seed,label,F_in,F_in_recon,F_in_disc,F_out,NDCG,Recall,ExpDev,Tail,TailHead,lexp_mean,lexp_median,lexp_p90,lexp_p95,lexp_frac,E_out_Head,E_out_Tail,F_in_0,F_out_0,U_0,InputGain,OutputGain,TransferGap,ratio,RelativeUtilityLoss,reversal
gowalla_ecir,weighted_ngcf,0,baseline,0.3270867056117909,0.3270867056117909,0.0,0.7984642545633311,0.0720347856331085,0.10051103823821562,0.39923212728166557,0.003962087212807288,0.0044098679648950775,0.8315289971477541,0.9000048801913035,0.9000048801913035,0.9000048801913035,0.9985598499564606,0.8984593743720276,0.003962087212807288,0.3270867056117909,0.7984642545633311,0.0720347856331085,0.0,0.0,0.0,,0.0,False
gowalla_ecir,weighted_ngcf,0,legacy_a0.8,0.05423810013600824,0.05423810013600824,0.0,0.795687779246833,0.07254257186224189,0.10125841250134666,0.39784388962341655,0.0038348181391921763,0.004281446193995213,0.828899950910094,0.9000048801913035,0.9000048801913035,0.9000048801913035,0.9984593743720276,0.8956828990555296,0.0038348181391921763,0.3270867056117909,0.7984642545633311,0.0720347856331085,0.27284860547578266,0.0027764753164981615,0.2700721301592845,0.010175882378642373,0.0,False
gowalla_ecir,weighted_ngcf,0,kl_lam0.1,0.05210218430612366,0.05210218430612366,0.0,0.7961834587967025,0.07236330647530291,0.1013874445254844,0.39809172939835125,0.003982182329693884,0.004443514300337742,0.8292114119826542,0.9000048801913035,0.9000048801913035,0.9000048801913035,0.9981914394802063,0.8961785786053988,0.003982182329693884,0.3270867056117909,0.7984642545633311,0.0720347856331085,0.2749845213056672,0.0022807957666286516,0.27270372553903854,0.008294269640338648,0.0,False
gowalla_ecir,weighted_ngcf,1,baseline,0.32630827638260146,0.32630827638260146,0.0,0.7979551782688707,0.07370305349191104,0.10320767608378115,0.3989775891344354,0.004481211065711032,0.0049904889783988285,0.8295228946301779,0.9000048801913035,0.9000048801913035,0.9000048801913035,0.9983923906490723,0.8979502980775671,0.004481211065711032,0.32630827638260146,0.7979551782688707,0.07370305349191104,0.0,0.0,0.0,,0.0,False
gowalla_ecir,weighted_ngcf,1,legacy_a0.8,0.05409815922486295,0.05409815922486295,0.0,0.7932529209174072,0.07379757699918768,0.10371207148319644,0.39662646045870353,0.004363989550539219,0.0048855293844103295,0.8269976599239166,0.9000048801913035,0.9000048801913035,0.9000048801913035,0.9984928662335053,0.8932480407261035,0.004363989550539219,0.32630827638260146,0.7979551782688707,0.07370305349191104,0.2722101171577385,0.004702257351463568,0.26750785980627495,0.01727436658329174,0.0,False
gowalla_ecir,weighted_ngcf,1,kl_lam0.1,0.05198342219670037,0.05198342219670037,0.0,0.7955136215671492,0.07399647901658835,0.1038842524918462,0.3977568107835746,0.004286958269140599,0.004787176351343479,0.8286052663328037,0.9000048801913035,0.9000048801913035,0.9000048801913035,0.9981914394802063,0.8955087413758457,0.004286958269140599,0.32630827638260146,0.7979551782688707,0.07370305349191104,0.2743248541859011,0.0024415567017215256,0.27188329748417955,0.008900238766068793,0.0,False
gowalla_ecir,weighted_ngcf,2,baseline,0.32690688609380186,0.32690688609380186,0.0,0.7960829832122694,0.07135044210072834,0.09855448226156327,0.3980414916061347,0.0041395940786388905,0.004619679986240457,0.8296870974256921,0.9000048801913035,0.9000048801913035,0.9000048801913035,0.9985598499564606,0.8960781030209659,0.0041395940786388905,0.32690688609380186,0.7960829832122694,0.07135044210072834,0.0,0.0,0.0,,0.0,False
gowalla_ecir,weighted_ngcf,2,legacy_a0.8,0.05422405375848844,0.05422405375848844,0.0,0.791879754596823,0.07158648418982184,0.09976127121482617,0.3959398772984115,0.004350592805948155,0.004878030462337187,0.8269576046971102,0.9000048801913035,0.9000048801913035,0.9000048801913035,0.9987273092638489,0.8918748744055195,0.004350592805948155,0.32690688609380186,0.7960829832122694,0.07135044210072834,0.27268283233531343,0.004203228615446419,0.268479603719867,0.015414349995740768,0.0,False
gowalla_ecir,weighted_ngcf,2,kl_lam0.1,0.05201932143090548,0.05201932143090548,0.0,0.7961499669352248,0.07133468076811027,0.09867727432769194,0.3980749834676124,0.004062562797240271,0.0045333761879973785,0.8300086418515211,0.9000048801913035,0.9000048801913035,0.9000048801913035,0.9987942929868042,0.8961450867439212,0.004062562797240271,0.32690688609380186,0.7960829832122694,0.07135044210072834,0.2748875646628964,-6.698372295532717e-05,0.2749545483858517,-0.0002436768030502635,0.00022090027971829633,True
