run_path,dataset,model,seed,label,family,strength,NDCG@10,Recall@10,ExpDev,Tail,Tail/Head,l_exp_mean,l_exp_median,l_exp_p90,l_exp_p95,l_exp_frac_gt_tau,l_exp_tau,worst_group_ndcg,ndcg_gap,F_in,F_in_L2,F_in_JS,F_out,F_out_from_eval_catalog,F_out_L2,F_out_JS,q_in,E_out,T,M,phi,cal_mode_resolved,q_in_Head,E_out_Head,T_Head,q_in_UpperMid,E_out_UpperMid,T_UpperMid,q_in_LowerMid,E_out_LowerMid,T_LowerMid,q_in_Tail,E_out_Tail,T_Tail,l_exp_all_mean,l_exp_mean__semi_niche,l_exp_p90__semi_niche,l_exp_frac_gt_tau__semi_niche,n__semi_niche,l_exp_mean__niche,l_exp_p90__niche,l_exp_frac_gt_tau__niche,n__niche,l_exp_mean__mainstream,l_exp_p90__mainstream,l_exp_frac_gt_tau__mainstream,n__mainstream,l_exp_mean__semi_mainstream,l_exp_p90__semi_mainstream,l_exp_frac_gt_tau__semi_mainstream,n__semi_mainstream,F_in_0,F_out_0,U_0,InputGain,OutputGain,UtilityChange,RelativeUtilityLoss,regime
lastfm/weighted_itemknn/seed_1/baseline,lastfm,weighted_itemknn,1,baseline,baseline,0.0,0.1658278870388649,0.16847133757961577,0.2932940694097621,0.08959660297239914,0.13049864708137157,0.7221975046064829,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9782377919320594,0.2,0.06801947542666822,0.2299677175060871,0.602904152661743,0.7258632234321333,0.23046121846949302,0.5865881388195242,0.5865881388195242,0.695588691659024,0.20477682957892357,"[0.7028871391076116, 0.1526482266639747, 0.08069183659734841, 0.06377279763106534]","[0.6865711252653928, 0.11326963906581741, 0.11056263269639066, 0.08959660297239914]","[0.09998298644586855, 0.20002268473884194, 0.3000056711847105, 0.399988657630579]","[0.7028871391076116, 0.1526482266639747, 0.08069183659734841, 0.06377279763106534]","[1.0, 1.0, 1.0, 1.0]",baseline,0.7028871391076116,0.6865711252653928,0.09998298644586855,0.1526482266639747,0.11326963906581741,0.20002268473884194,0.08069183659734841,0.11056263269639066,0.3000056711847105,0.06377279763106534,0.08959660297239914,0.399988657630579,0.7221975046064829,0.6761208832804242,0.9000170135541314,0.985200845665962,473,0.4604287049758242,0.6999943288152894,0.9290322580645162,465,0.8993827640826728,0.9000170135541314,1.0,473,0.8484302868120738,0.9000170135541314,0.9978858350951374,473,0.602904152661743,0.5865881388195242,0.1658278870388649,0.0,0.0,0.0,0.0,BASELINE
lastfm/weighted_itemknn/seed_1/kl_lam0.1,lastfm,weighted_itemknn,1,kl_lam0.1,kl,0.1,0.10589560585693383,0.10754600141542793,0.11343738151167293,0.32245222929936307,0.986521597918385,0.5633822379698942,0.599977315261158,0.9000170135541314,0.9000170135541314,0.9554140127388535,0.2,0.02454034140711886,0.2518034698296883,0.0963935595894326,0.11157665991211811,0.009406180076643803,0.22687476302334586,0.22687476302334586,0.2619847850539161,0.04078856256129508,"[0.1963765460353012, 0.1739335840363637, 0.2631751894262955, 0.3665146805020397]","[0.3268577494692144, 0.1260615711252654, 0.22462845010615712, 0.32245222929936307]","[0.09998298644586855, 0.20002268473884194, 0.3000056711847105, 0.399988657630579]","[0.7028871391076116, 0.1526482266639747, 0.08069183659734841, 0.06377279763106534]","[0.10717255481392714, 0.43709037798688183, 1.251108305906031, 2.2046287612931597]",kl_projection,0.1963765460353012,0.3268577494692144,0.09998298644586855,0.1739335840363637,0.1260615711252654,0.20002268473884194,0.2631751894262955,0.22462845010615712,0.3000056711847105,0.3665146805020397,0.32245222929936307,0.399988657630579,0.5633822379698942,0.44313005513278786,0.600011342369421,0.9302325581395349,473,0.46236655488944545,0.600011342369421,0.9354838709677419,465,0.8107986191084875,0.9000170135541314,0.9915433403805497,473,0.5355252122527804,0.9000170135541314,0.9640591966173362,473,0.602904152661743,0.5865881388195242,0.1658278870388649,0.5065105930723104,0.35971337579617835,-0.05993228118193106,0.3614125600471819,A_POSITIVE
lastfm/weighted_itemknn/seed_1/kl_lam0.5,lastfm,weighted_itemknn,1,kl_lam0.5,kl,0.5,0.13193449590574285,0.13550955414012658,0.18082060868789374,0.2714968152866242,0.5881338392536415,0.6254871017874105,0.600011342369421,0.9000170135541314,0.9000170135541314,0.9665605095541401,0.2,0.0337705775809959,0.26112593078610646,0.2152397605890091,0.25149141566891664,0.036927555722890054,0.36164121737578747,0.36164121737578747,0.41918062824933633,0.0873066225963949,"[0.3152227470348776, 0.15958237932734315, 0.21074388159519702, 0.31445099204258214]","[0.46162420382165603, 0.10833333333333334, 0.1585456475583864, 0.2714968152866242]","[0.09998298644586855, 0.20002268473884194, 0.3000056711847105, 0.399988657630579]","[0.7028871391076116, 0.1526482266639747, 0.08069183659734841, 0.06377279763106534]","[0.19851627207190145, 0.4627616183302614, 1.1560843790370658, 2.182637730560771]",kl_projection,0.3152227470348776,0.46162420382165603,0.09998298644586855,0.15958237932734315,0.10833333333333334,0.20002268473884194,0.21074388159519702,0.1585456475583864,0.3000056711847105,0.31445099204258214,0.2714968152866242,0.399988657630579,0.6254871017874105,0.49006838873249503,0.7000170135541315,0.9471458773784355,473,0.4580657967191282,0.600011342369421,0.9354838709677419,465,0.8742242976333656,0.9000170135541314,0.9978858350951374,473,0.6767582740846403,0.9000170135541314,0.985200845665962,473,0.602904152661743,0.5865881388195242,0.1658278870388649,0.38766439207273395,0.22494692144373674,-0.033893391133122036,0.20438897062698796,A_POSITIVE
lastfm/weighted_itemknn/seed_1/kl_lam2.0,lastfm,weighted_itemknn,1,kl_lam2.0,kl,2.0,0.1560763672494659,0.15785562632696226,0.25223780614012303,0.15201698513800424,0.25149279943758884,0.6845113864987034,0.8000170135541314,0.9000170135541314,0.9000170135541314,0.975583864118896,0.2,0.05399304333175209,0.24384983205319571,0.4350394587500372,0.5271886901714842,0.12670027753047425,0.5044756122802461,0.5044756122802461,0.5934903652072873,0.15238513158173622,"[0.5350224451959058, 0.17628286932439624, 0.1363159927202898, 0.1523786927594082]","[0.6044585987261146, 0.11268577494692145, 0.13083864118895966, 0.15201698513800424]","[0.09998298644586855, 0.20002268473884194, 0.3000056711847105, 0.399988657630579]","[0.7028871391076116, 0.1526482266639747, 0.08069183659734841, 0.06377279763106534]","[0.5078966864541121, 0.7705615278763388, 1.1272135089184776, 1.594328276751071]",kl_projection,0.5350224451959058,0.6044585987261146,0.09998298644586855,0.17628286932439624,0.11268577494692145,0.20002268473884194,0.1363159927202898,0.13083864118895966,0.3000056711847105,0.1523786927594082,0.15201698513800424,0.399988657630579,0.6845113864987034,0.5788676190819898,0.9000170135541314,0.9704016913319239,473,0.4513969347551543,0.6999773152611581,0.9354838709677419,465,0.8962115047355593,0.9000170135541314,1.0,473,0.8076267482805699,0.9000170135541314,0.9957716701902748,473,0.602904152661743,0.5865881388195242,0.1658278870388649,0.16786469391170583,0.08211252653927814,-0.009751519789398977,0.0588050656830327,B_ATTENUATED
lastfm/weighted_itemknn/seed_1/kl_lam8.0,lastfm,weighted_itemknn,1,kl_lam8.0,kl,8.0,0.16320251645405937,0.16592356687897894,0.282837593825898,0.10514861995753716,0.15796188501690647,0.7140233226568165,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9777070063694268,0.2,0.06262972630129225,0.23535479778838675,0.5637728324895577,0.6822616814876766,0.20521942931159262,0.565675187651796,0.565675187651796,0.6696921891260627,0.19016552203414314,"[0.6637558189354262, 0.16467762155492435, 0.09398958801506774, 0.07757697149458162]","[0.6656581740976646, 0.11406581740976646, 0.11512738853503185, 0.10514861995753716]","[0.09998298644586855, 0.20002268473884194, 0.3000056711847105, 0.399988657630579]","[0.7028871391076116, 0.1526482266639747, 0.08069183659734841, 0.06377279763106534]","[0.8576245100709343, 0.9797544895844228, 1.0578512056753209, 1.104769794669322]",kl_projection,0.6637558189354262,0.6656581740976646,0.09998298644586855,0.16467762155492435,0.11406581740976646,0.20002268473884194,0.09398958801506774,0.11512738853503185,0.3000056711847105,0.07757697149458162,0.10514861995753716,0.399988657630579,0.7140233226568165,0.6545562094137111,0.9000170135541314,0.985200845665962,473,0.4582779478116849,0.6999943288152894,0.9290322580645162,465,0.898748514611214,0.9000170135541314,1.0,473,0.8401851156220277,0.9000170135541314,0.9957716701902748,473,0.602904152661743,0.5865881388195242,0.1658278870388649,0.039131320172185347,0.020912951167728178,-0.0026253705848055253,0.015831900361790295,A_POSITIVE
lastfm/weighted_itemknn/seed_1/legacy_a0.1,lastfm,weighted_itemknn,1,legacy_a0.1,legacy,0.1,0.1620888101297004,0.16411889596602783,0.27530043883651373,0.11088110403397028,0.1704332218321603,0.7060613706470797,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9777070063694268,0.2,0.06178565987568375,0.23593243601918984,0.5399102795722442,0.65638754529838,0.19157812492940984,0.5506008776730273,0.5506008776730273,0.6519967249709102,0.18102820725113924,"[0.6398932660181129, 0.17351954558449903, 0.10180696117547271, 0.08478022722191543]","[0.650583864118896, 0.11491507430997877, 0.12361995753715499, 0.11088110403397028]","[0.09998298644586855, 0.20002268473884194, 0.3000056711847105, 0.399988657630579]","[0.7028871391076116, 0.1526482266639747, 0.08069183659734841, 0.06377279763106534]","[0.8228185139889198, 1.0273980816491168, 1.1403285198315083, 1.2015482605513303]",legacy_inverse_power,0.6398932660181129,0.650583864118896,0.09998298644586855,0.17351954558449903,0.11491507430997877,0.20002268473884194,0.10180696117547271,0.12361995753715499,0.3000056711847105,0.08478022722191543,0.11088110403397028,0.399988657630579,0.7060613706470797,0.6365852681804933,0.9000170135541314,0.985200845665962,473,0.4531167672539697,0.6999943288152894,0.9311827956989247,465,0.8985370981207278,0.9000170135541314,1.0,473,0.8317282162061838,0.9000170135541314,0.9936575052854123,473,0.602904152661743,0.5865881388195242,0.1658278870388649,0.06299387308949878,0.03598726114649686,-0.0037390769091645015,0.022547937961051017,A_POSITIVE
lastfm/weighted_itemknn/seed_1/legacy_a0.2,lastfm,weighted_itemknn,1,legacy_a0.2,legacy,0.2,0.15627219899446174,0.15870488322717452,0.2540159377749426,0.13842887473460722,0.2276735050192676,0.6861564936329212,0.8000170135541314,0.9000170135541314,0.9000170135541314,0.975583864118896,0.2,0.05386241449188419,0.2443161988888677,0.4706110957767217,0.5794211678398308,0.1532057237691784,0.5080318755498852,0.5080318755498852,0.6000049937764811,0.1555067554597878,"[0.5705940822225903, 0.19319808636754776, 0.1258123078457469, 0.11039552356411506]","[0.6080148619957537, 0.11629511677282378, 0.13726114649681528, 0.13842887473460722]","[0.09998298644586855, 0.20002268473884194, 0.3000056711847105, 0.399988657630579]","[0.7028871391076116, 0.1526482266639747, 0.08069183659734841, 0.06377279763106534]","[0.6770303069629342, 1.0555468181762853, 1.3003491331411188, 1.4437182224339276]",legacy_inverse_power,0.5705940822225903,0.6080148619957537,0.09998298644586855,0.19319808636754776,0.11629511677282378,0.20002268473884194,0.1258123078457469,0.13726114649681528,0.3000056711847105,0.11039552356411506,0.13842887473460722,0.399988657630579,0.6861564936329212,0.5824613157460263,0.9000170135541314,0.9704016913319239,473,0.44924566535497656,0.6999875233936369,0.9354838709677419,465,0.8970571706975043,0.9000170135541314,1.0,473,0.8118548742633606,0.9000170135541314,0.9957716701902748,473,0.602904152661743,0.5865881388195242,0.1658278870388649,0.1322930568850213,0.07855626326963905,-0.009555688044403154,0.05762413195413627,A_POSITIVE
lastfm/weighted_itemknn/seed_1/legacy_a0.4,lastfm,weighted_itemknn,1,legacy_a0.4,legacy,0.4,0.1400069543819851,0.14211783439490344,0.1930552159065774,0.2162951167728238,0.4449661498134546,0.6225144437609322,0.600011342369421,0.9000170135541314,0.9000170135541314,0.9612526539278131,0.2,0.04013156291372626,0.2558890071316602,0.3463223936265191,0.4127171153417515,0.08441883944736686,0.3861104318131548,0.3861104318131548,0.4514192579116831,0.0961849588122808,"[0.4230195150555836, 0.22330854975564604, 0.17914641891761332, 0.17452551627115706]","[0.48609341825902336, 0.11411889596602973, 0.18349256900212313, 0.2162951167728238]","[0.09998298644586855, 0.20002268473884194, 0.3000056711847105, 0.399988657630579]","[0.7028871391076116, 0.1526482266639747, 0.08069183659734841, 0.06377279763106534]","[0.4583700365463249, 1.11417908536208, 1.690907868060859, 2.0843223057877793]",legacy_inverse_power,0.4230195150555836,0.48609341825902336,0.09998298644586855,0.22330854975564604,0.11411889596602973,0.20002268473884194,0.17914641891761332,0.18349256900212313,0.3000056711847105,0.17452551627115706,0.2162951167728238,0.399988657630579,0.6225144437609322,0.46956168456486963,0.7000170135541315,0.9492600422832981,473,0.4374181474251907,0.600011342369421,0.9139784946236559,465,0.8845835737791757,0.9000170135541314,0.9978858350951374,473,0.6953637765246284,0.9000170135541314,0.9830866807610994,473,0.602904152661743,0.5865881388195242,0.1658278870388649,0.2565817590352239,0.2004777070063694,-0.02582093265687979,0.15570923032281156,A_POSITIVE
lastfm/weighted_itemknn/seed_1/legacy_a0.8,lastfm,weighted_itemknn,1,legacy_a0.8,legacy,0.8,0.08967069258394077,0.09107395612172674,0.07463695688322283,0.3347664543524416,1.3430579216300462,0.5225102505760587,0.500011342369421,0.9000170135541314,0.9000170135541314,0.942144373673036,0.2,0.017351280537839135,0.24152933509962876,0.09904615732408126,0.11002852899992327,0.007606856823401778,0.14927391376644567,0.14927391376644567,0.17775395233022123,0.021713438792282082,"[0.17477983243778705, 0.22427199607100473, 0.2730503713581102, 0.32789780013309805]","[0.24925690021231423, 0.13036093418259023, 0.28561571125265395, 0.3347664543524416]","[0.09998298644586855, 0.20002268473884194, 0.3000056711847105, 0.399988657630579]","[0.7028871391076116, 0.1526482266639747, 0.08069183659734841, 0.06377279763106534]","[0.21010309040347924, 1.2413950342582811, 2.8591694182701186, 4.344399474404485]",legacy_inverse_power,0.17477983243778705,0.24925690021231423,0.09998298644586855,0.22427199607100473,0.13036093418259023,0.20002268473884194,0.2730503713581102,0.28561571125265395,0.3000056711847105,0.32789780013309805,0.3347664543524416,0.399988657630579,0.5225102505760587,0.42727278722182566,0.600011342369421,0.9281183932346723,473,0.44365631644966763,0.600011342369421,0.9139784946236559,465,0.7522354719055144,0.9000170135541314,0.9936575052854123,473,0.4655427449661042,0.6999943288152894,0.9323467230443975,473,0.602904152661743,0.5865881388195242,0.1658278870388649,0.5038579953376617,0.43731422505307854,-0.07615719445492412,0.4592544463711055,A_POSITIVE
lastfm/weighted_itemknn/seed_2/baseline,lastfm,weighted_itemknn,2,baseline,baseline,0.0,0.1616706512801923,0.16165958952582973,0.2914628592186793,0.09708067940552018,0.14215762474718807,0.716624590329149,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.975583864118896,0.2,0.06336443045917634,0.23775138856261768,0.6033079483411292,0.7261312150976156,0.23048204652563453,0.5829257184373586,0.5829257184373586,0.689411078514167,0.20051772530629614,"[0.7032909347869978, 0.15231173026448616, 0.07993808466249411, 0.06445925028602194]","[0.6829087048832272, 0.10759023354564756, 0.1124203821656051, 0.09708067940552018]","[0.09998298644586855, 0.20002268473884194, 0.3000056711847105, 0.399988657630579]","[0.7032909347869978, 0.15231173026448616, 0.07993808466249411, 0.06445925028602194]","[1.0, 1.0, 1.0, 1.0]",baseline,0.7032909347869978,0.6829087048832272,0.09998298644586855,0.15231173026448616,0.10759023354564756,0.20002268473884194,0.07993808466249411,0.1124203821656051,0.3000056711847105,0.06445925028602194,0.09708067940552018,0.399988657630579,0.716624590329149,0.6532871589390881,0.9000170135541314,0.9788583509513742,473,0.45892493851643024,0.6999943288152894,0.9247311827956989,465,0.8987485146112141,0.9000170135541314,1.0,473,0.8511791927710022,0.9000170135541314,0.9978858350951374,473,0.6033079483411292,0.5829257184373586,0.1616706512801923,0.0,0.0,0.0,0.0,BASELINE
lastfm/weighted_itemknn/seed_2/kl_lam0.1,lastfm,weighted_itemknn,2,kl_lam0.1,kl,0.1,0.10256696960804748,0.10356510969568261,0.10284820953715065,0.33296178343949046,1.0892516061780655,0.5619486925149874,0.5000283559235524,0.9000170135541314,0.9000170135541314,0.9564755838641189,0.2,0.027508118740631606,0.24817293450356578,0.09646229880495819,0.11165271461526871,0.009417193349983822,0.2056964190743013,0.2056964190743013,0.23765143460827973,0.03510773583444653,"[0.1964452852508267, 0.17389975876266792, 0.2632340104116622, 0.366420945574843]","[0.30567940552016987, 0.12521231422505308, 0.23614649681528663, 0.33296178343949046]","[0.09998298644586855, 0.20002268473884194, 0.3000056711847105, 0.399988657630579]","[0.7032909347869978, 0.15231173026448616, 0.07993808466249411, 0.06445925028602194]","[0.10744668373631856, 0.43918960568254456, 1.2667026742654275, 2.18666103631571]",kl_projection,0.1964452852508267,0.30567940552016987,0.09998298644586855,0.17389975876266792,0.12521231422505308,0.20002268473884194,0.2632340104116622,0.23614649681528663,0.3000056711847105,0.366420945574843,0.33296178343949046,0.399988657630579,0.5619486925149874,0.45898656768511,0.6999943288152894,0.9344608879492601,473,0.48279623555296186,0.600011342369421,0.9612903225806452,465,0.8031870259599979,0.9000170135541314,0.9915433403805497,473,0.5014862100887378,0.8000170135541314,0.9386892177589852,473,0.6033079483411292,0.5829257184373586,0.1616706512801923,0.5068456495361711,0.3772292993630573,-0.05910368167214483,0.36558077303537245,A_POSITIVE
lastfm/weighted_itemknn/seed_2/kl_lam0.5,lastfm,weighted_itemknn,2,kl_lam0.5,kl,0.5,0.12979240436737535,0.12882165605095472,0.17296498236092983,0.2776008492569002,0.6225449351253746,0.6175251557980399,0.600011342369421,0.9000170135541314,0.9000170135541314,0.971868365180467,0.2,0.035284516234992847,0.26298094145173256,0.21548408613309503,0.2517724322616895,0.036984633951885684,0.34592996472185966,0.34592996472185966,0.40037963437029717,0.08114556400941593,"[0.31546707257896356, 0.15954084069096108, 0.2110392506148717, 0.3139528361152036]","[0.4459129511677282, 0.10658174097664544, 0.1699044585987261, 0.2776008492569002]","[0.09998298644586855, 0.20002268473884194, 0.3000056711847105, 0.399988657630579]","[0.7032909347869978, 0.15231173026448616, 0.07993808466249411, 0.06445925028602194]","[0.19921281493200324, 0.46519686625636236, 1.172486237839679, 2.1631040809719555]",kl_projection,0.31546707257896356,0.4459129511677282,0.09998298644586855,0.15954084069096108,0.10658174097664544,0.20002268473884194,0.2110392506148717,0.1699044585987261,0.3000056711847105,0.3139528361152036,0.2776008492569002,0.399988657630579,0.6175251557980399,0.49302880710046715,0.6999943288152894,0.9577167019027484,473,0.47204403522476496,0.600011342369421,0.9591397849462365,465,0.8708415618466675,0.9000170135541314,0.9978858350951374,473,0.6317256503847712,0.9000170135541314,0.9725158562367865,473,0.6033079483411292,0.5829257184373586,0.1616706512801923,0.3878238622080342,0.23699575371549897,-0.03187824691281696,0.19718017253217215,A_POSITIVE
lastfm/weighted_itemknn/seed_2/kl_lam2.0,lastfm,weighted_itemknn,2,kl_lam2.0,kl,2.0,0.15393355128990258,0.15352087756546212,0.24881423926114216,0.16226114649681528,0.2715161204365294,0.6802117374739964,0.7000170135541315,0.9000170135541314,0.9000170135541314,0.9787685774946921,0.2,0.049271054084568805,0.2517588134504094,0.43542876203901726,0.5275121882593458,0.12682565655395558,0.4976284785222843,0.4976284785222843,0.5838730143415128,0.14813526574056568,"[0.5354117484848858, 0.17606257742114306, 0.13576585128932275, 0.1527598228046484]","[0.5976114649681529, 0.10870488322717622, 0.13142250530785562, 0.16226114649681528]","[0.09998298644586855, 0.20002268473884194, 0.3000056711847105, 0.399988657630579]","[0.7032909347869978, 0.15231173026448616, 0.07993808466249411, 0.06445925028602194]","[0.5087606794269989, 0.7724926662248343, 1.1350042046451214, 1.583742449703046]",kl_projection,0.5354117484848858,0.5976114649681529,0.09998298644586855,0.17606257742114306,0.10870488322717622,0.20002268473884194,0.13576585128932275,0.13142250530785562,0.3000056711847105,0.1527598228046484,0.16226114649681528,0.399988657630579,0.6802117374739964,0.5672385011334576,0.9000170135541314,0.9830866807610994,473,0.4608596540333405,0.6999943288152894,0.9354838709677419,465,0.8966342897572532,0.9000170135541314,1.0,473,0.7924045331589855,0.9000170135541314,0.9957716701902748,473,0.6033079483411292,0.5829257184373586,0.1616706512801923,0.16787918630211196,0.08529723991507432,-0.007737099990289736,0.0478571709152116,A_POSITIVE
lastfm/weighted_itemknn/seed_2/kl_lam8.0,lastfm,weighted_itemknn,2,kl_lam8.0,kl,8.0,0.16010344096634402,0.16059801840056445,0.28143101208492133,0.11109341825902336,0.1676008968607337,0.7078132640220643,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.975583864118896,0.2,0.05948137356237694,0.24148105327050462,0.5641472647714693,0.682471173029374,0.2052109570082336,0.5628620241698427,0.5628620241698427,0.6646242824100075,0.18694748583972293,"[0.6641302512173378, 0.16434373578078126, 0.09318404613833756, 0.0783419668635434]","[0.6628450106157112, 0.10732484076433121, 0.11873673036093418, 0.11109341825902336]","[0.09998298644586855, 0.20002268473884194, 0.3000056711847105, 0.399988657630579]","[0.7032909347869978, 0.15231173026448616, 0.07993808466249411, 0.06445925028602194]","[0.8576154641041268, 0.9799279911312718, 1.0586738499892618, 1.1037826947753397]",kl_projection,0.6641302512173378,0.6628450106157112,0.09998298644586855,0.16434373578078126,0.10732484076433121,0.20002268473884194,0.09318404613833756,0.11873673036093418,0.3000056711847105,0.0783419668635434,0.11109341825902336,0.399988657630579,0.7078132640220643,0.6344703119475317,0.9000170135541314,0.9809725158562368,473,0.4509678638964454,0.6999943288152894,0.9225806451612903,465,0.8981142651397553,0.9000170135541314,1.0,473,0.8433565068571579,0.9000170135541314,0.9978858350951374,473,0.6033079483411292,0.5829257184373586,0.1616706512801923,0.03916068356965996,0.020063694267515975,-0.001567210313848294,0.009693845490435695,A_POSITIVE
lastfm/weighted_itemknn/seed_2/legacy_a0.1,lastfm,weighted_itemknn,2,legacy_a0.1,legacy,0.1,0.15909212298524258,0.15889950460013988,0.2741061713205901,0.12064755838641189,0.18612839829647015,0.7013906202457924,0.8000170135541314,0.9000170135541314,0.9000170135541314,0.9734607218683652,0.2,0.05866629553214896,0.24229216172871465,0.5402724050551676,0.6565610662872613,0.1915487873112064,0.5482123426411802,0.5482123426411802,0.6468211991252605,0.17777749257301337,"[0.6402553915010362, 0.17318371651477596, 0.10095560195540715, 0.08560529002878065]","[0.6481953290870488, 0.1083864118895966, 0.12277070063694268, 0.12064755838641189]","[0.09998298644586855, 0.20002268473884194, 0.3000056711847105, 0.399988657630579]","[0.7032909347869978, 0.15231173026448616, 0.07993808466249411, 0.06445925028602194]","[0.822771259514536, 1.0276248353803854, 1.1413992226745917, 1.2002625095275918]",legacy_inverse_power,0.6402553915010362,0.6481953290870488,0.09998298644586855,0.17318371651477596,0.1083864118895966,0.20002268473884194,0.10095560195540715,0.12277070063694268,0.3000056711847105,0.08560529002878065,0.12064755838641189,0.399988657630579,0.7013906202457924,0.6196706900105259,0.9000170135541314,0.9788583509513742,473,0.4496775657079925,0.6999943288152894,0.9182795698924732,465,0.8979028486492691,0.9000170135541314,1.0,473,0.8340540733673852,0.9000170135541314,0.9957716701902748,473,0.6033079483411292,0.5829257184373586,0.1616706512801923,0.06303554328596161,0.03471337579617839,-0.002578528294949728,0.015949266453320992,A_POSITIVE
lastfm/weighted_itemknn/seed_2/legacy_a0.2,lastfm,weighted_itemknn,2,legacy_a0.2,legacy,0.2,0.15495658641695878,0.1545824486907275,0.2504596745053035,0.1477176220806794,0.24582634042888163,0.6792029619477955,0.7000170135541315,0.9000170135541314,0.9000170135541314,0.9761146496815286,0.2,0.051182516169090135,0.24984912224950923,0.4709132814066078,0.5794739430061824,0.15313594380733853,0.500919349010607,0.500919349010607,0.5899749549362467,0.15079134684771778,"[0.5708962678524764, 0.1928708052841072, 0.12487998614602318, 0.11135294071739327]","[0.6009023354564755, 0.1117303609341826, 0.13964968152866242, 0.1477176220806794]","[0.09998298644586855, 0.20002268473884194, 0.3000056711847105, 0.399988657630579]","[0.7032909347869978, 0.15231173026448616, 0.07993808466249411, 0.06445925028602194]","[0.6769525454831359, 1.0560128022905644, 1.302792185522162, 1.4406300917774726]",legacy_inverse_power,0.5708962678524764,0.6009023354564755,0.09998298644586855,0.1928708052841072,0.1117303609341826,0.20002268473884194,0.12487998614602318,0.13964968152866242,0.3000056711847105,0.11135294071739327,0.1477176220806794,0.399988657630579,0.6792029619477955,0.5701978044481991,0.9000170135541314,0.9809725158562368,473,0.45204187651574607,0.6999943288152894,0.9268817204301075,465,0.8970571227382257,0.9000170135541314,1.0,473,0.793672996132444,0.9000170135541314,0.9957716701902748,473,0.6033079483411292,0.5829257184373586,0.1616706512801923,0.1323946669345214,0.08200636942675166,-0.006714064863233532,0.04152927454716161,A_POSITIVE
lastfm/weighted_itemknn/seed_2/legacy_a0.4,lastfm,weighted_itemknn,2,legacy_a0.4,legacy,0.4,0.13671863840336862,0.13370488322717541,0.18456264690445423,0.23205944798301487,0.4946820547624667,0.6217181660809453,0.600011342369421,0.9000170135541314,0.9000170135541314,0.9708067940552016,0.2,0.03988886361075373,0.26040456022501535,0.34619266106147284,0.4125035787240008,0.08431532363081717,0.36912529380890846,0.36912529380890846,0.43000116724530807,0.08929031087158822,"[0.4231783797482571, 0.22301995249792628, 0.17814598085133365, 0.175655686902483]","[0.4691082802547771, 0.10960721868365181, 0.18922505307855628, 0.23205944798301487]","[0.09998298644586855, 0.20002268473884194, 0.3000056711847105, 0.399988657630579]","[0.7032909347869978, 0.15231173026448616, 0.07993808466249411, 0.06445925028602194]","[0.4582647488360972, 1.1151630386015705, 1.6972674786576114, 2.075415061334769]",legacy_inverse_power,0.4231783797482571,0.4691082802547771,0.09998298644586855,0.22301995249792628,0.10960721868365181,0.20002268473884194,0.17814598085133365,0.18922505307855628,0.3000056711847105,0.175655686902483,0.23205944798301487,0.399988657630579,0.6217181660809453,0.4873202381322067,0.6999943288152894,0.9556025369978859,473,0.4593545094150814,0.600011342369421,0.946236559139785,465,0.8833150148871597,0.9000170135541314,1.0,473,0.6541367935313483,0.9000170135541314,0.9809725158562368,473,0.6033079483411292,0.5829257184373586,0.1616706512801923,0.2571152872796564,0.21380042462845017,-0.024952012876823693,0.15433854369510283,A_POSITIVE
lastfm/weighted_itemknn/seed_2/legacy_a0.8,lastfm,weighted_itemknn,2,legacy_a0.8,legacy,0.8,0.08660395403370817,0.08640304317055902,0.06747135178768143,0.3435244161358811,1.462268413911534,0.5293567491854144,0.500011342369421,0.9000170135541314,0.9000170135541314,0.945859872611465,0.2,0.02072812447529486,0.23704372921616068,0.09892260709341963,0.10970095800713907,0.007582140004205658,0.13494270357536287,0.13494270357536287,0.16123236392836673,0.018487796174027942,"[0.1747803413173938, 0.22414793696073632, 0.2725078259273691, 0.3285638957945008]","[0.23492569002123143, 0.1332271762208068, 0.28832271762208067, 0.3435244161358811]","[0.09998298644586855, 0.20002268473884194, 0.3000056711847105, 0.399988657630579]","[0.7032909347869978, 0.15231173026448616, 0.07993808466249411, 0.06445925028602194]","[0.2100065800258112, 1.2435886026630878, 2.8807168941087653, 4.307347676815203]",legacy_inverse_power,0.1747803413173938,0.23492569002123143,0.09998298644586855,0.22414793696073632,0.1332271762208068,0.20002268473884194,0.2725078259273691,0.28832271762208067,0.3000056711847105,0.3285638957945008,0.3435244161358811,0.399988657630579,0.5293567491854144,0.44968295919300844,0.6999943288152894,0.9238900634249472,473,0.4705375856242176,0.600011342369421,0.9526881720430107,465,0.7482174315432254,0.9000170135541314,0.985200845665962,473,0.4479941930905307,0.6999943288152894,0.9217758985200846,473,0.6033079483411292,0.5829257184373586,0.1616706512801923,0.5043853412477096,0.44798301486199577,-0.07506669724648414,0.4643186419555249,A_POSITIVE
