dataset,model,model_raw,seed,label,family,user_group,F_out,OutputGain,l_exp_mean,l_exp_median,l_exp_p75,l_exp_p90,l_exp_p95,l_exp_std,n_users,delta_l_exp_mean,delta_l_exp_median,delta_l_exp_p75,delta_l_exp_p90,delta_l_exp_p95,delta_l_exp_std
lastfm,lightgcn,weighted_lightgcn,0,kl_lam2.0,kl,niche,0.8599427035753628,0.0110934182590234,0.8148518204807824,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.15922133462250385,465,0.02408694840868386,0.0,0.0,0.0,0.0,-0.018210280708326254
lastfm,lightgcn,weighted_lightgcn,0,kl_lam2.0,kl,semi_niche,0.8599427035753628,0.0110934182590234,0.8989598351831428,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.013754838600595124,473,0.0006343453900162777,0.0,0.0,0.0,0.0,-0.004568554887106573
lastfm,lightgcn,weighted_lightgcn,0,kl_lam2.0,kl,semi_mainstream,0.8599427035753628,0.0110934182590234,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,0,kl_lam2.0,kl,mainstream,0.8599427035753628,0.0110934182590234,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,0,kl_lam8.0,kl,niche,0.8671613872271675,0.0038747346072187,0.8316263555198616,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.14477310228601714,465,0.007312413369604642,0.0,0.0,0.0,0.0,-0.003762048371839549
lastfm,lightgcn,weighted_lightgcn,0,kl_lam8.0,kl,semi_niche,0.8671613872271675,0.0038747346072187,0.8989599311017004,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.013753451135129461,473,0.0006342494714587366,0.0,0.0,0.0,0.0,-0.00456716742164091
lastfm,lightgcn,weighted_lightgcn,0,kl_lam8.0,kl,semi_mainstream,0.8671613872271675,0.0038747346072187,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,0,kl_lam8.0,kl,mainstream,0.8671613872271675,0.0038747346072187,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,0,legacy_a0.1,legacy,niche,0.86493208786411,0.0061040339702762,0.8275399071511201,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.14538374873567522,465,0.011398861738346144,0.0,0.0,0.0,0.0,-0.00437269482149763
lastfm,lightgcn,weighted_lightgcn,0,legacy_a0.1,legacy,semi_niche,0.86493208786411,0.0061040339702762,0.8987484666519353,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.015877964672459617,473,0.0008457139212237896,0.0,0.0,0.0,0.0,-0.006691680958971066
lastfm,lightgcn,weighted_lightgcn,0,legacy_a0.1,legacy,semi_mainstream,0.86493208786411,0.0061040339702762,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,0,legacy_a0.1,legacy,mainstream,0.86493208786411,0.0061040339702762,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,0,legacy_a0.2,legacy,niche,0.8578195613248321,0.0132165605095542,0.8165714212537709,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.15354856883233953,465,0.022367347635695367,0.0,0.0,0.0,0.0,-0.012537514918161935
lastfm,lightgcn,weighted_lightgcn,0,legacy_a0.2,legacy,semi_niche,0.8578195613248321,0.0132165605095542,0.8987483707333779,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.0158791652291666,473,0.0008458098397812197,0.0,0.0,0.0,0.0,-0.006692881515678048
lastfm,lightgcn,weighted_lightgcn,0,legacy_a0.2,legacy,semi_mainstream,0.8578195613248321,0.0132165605095542,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,0,legacy_a0.2,legacy,mainstream,0.8578195613248321,0.0132165605095542,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,0,legacy_a0.4,legacy,niche,0.8442845294776983,0.026751592356688,0.7963548917626957,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.16697742333792004,465,0.042583877126770586,0.0,0.0,0.0,0.0,-0.025966369423742447
lastfm,lightgcn,weighted_lightgcn,0,legacy_a0.4,legacy,semi_niche,0.8442845294776983,0.026751592356688,0.8983255377524053,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.017122486697067382,473,0.0012686428207537848,0.0,0.0,0.0,0.0,-0.007936202983578831
lastfm,lightgcn,weighted_lightgcn,0,legacy_a0.4,legacy,semi_mainstream,0.8442845294776983,0.026751592356688,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,0,legacy_a0.4,legacy,mainstream,0.8442845294776983,0.026751592356688,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,0,legacy_a0.8,legacy,niche,0.8032017269299276,0.0678343949044586,0.687319133418584,0.799977315261158,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.23735454656572777,465,0.1516196354708823,0.10003969829297343,0.0,0.0,0.0,-0.09634349265155018
lastfm,lightgcn,weighted_lightgcn,0,legacy_a0.8,legacy,semi_niche,0.8032017269299276,0.0678343949044586,0.8873315805016279,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.05786987181583362,473,0.012262600071531238,0.0,0.0,0.0,0.0,-0.04868358810234507
lastfm,lightgcn,weighted_lightgcn,0,legacy_a0.8,legacy,semi_mainstream,0.8032017269299276,0.0678343949044586,0.8995941326138803,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.009187325655723399,473,0.0004228809402514466,0.0,0.0,0.0,0.0,-0.009187325655723066
lastfm,lightgcn,weighted_lightgcn,0,legacy_a0.8,legacy,mainstream,0.8032017269299276,0.0678343949044586,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,1,baseline,baseline,niche,0.8720976929596516,0.0,0.8378637317980887,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.14453810157825528,465,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,1,baseline,baseline,semi_niche,0.8720976929596516,0.0,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,1,baseline,baseline,semi_mainstream,0.8720976929596516,0.0,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,1,baseline,baseline,mainstream,0.8720976929596516,0.0,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,1,kl_lam0.1,kl,niche,0.8163652088832185,0.055732484076433,0.7017324310661401,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.24327397424756947,465,0.13613130073194857,0.0,0.0,0.0,0.0,-0.09873587266931419
lastfm,lightgcn,weighted_lightgcn,1,kl_lam0.1,kl,semi_niche,0.8163652088832185,0.055732484076433,0.8919831269665555,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.05139663533035318,473,0.008033886587576311,0.0,0.0,0.0,0.0,-0.051396635330352845
lastfm,lightgcn,weighted_lightgcn,1,kl_lam0.1,kl,semi_mainstream,0.8163652088832185,0.055732484076433,0.8995941805731591,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.009186283713488551,473,0.0004228329809726761,0.0,0.0,0.0,0.0,-0.009186283713488218
lastfm,lightgcn,weighted_lightgcn,1,kl_lam0.1,kl,mainstream,0.8163652088832185,0.055732484076433,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,1,kl_lam0.5,kl,niche,0.8446560793715412,0.0274416135881103,0.7580786148161834,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.2280022124251383,465,0.07978511698190527,0.0,0.0,0.0,0.0,-0.08346411084688302
lastfm,lightgcn,weighted_lightgcn,1,kl_lam0.5,kl,semi_niche,0.8446560793715412,0.0274416135881103,0.8991713475921866,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.014515555089870508,473,0.0008456659619451301,0.0,0.0,0.0,0.0,-0.014515555089870175
lastfm,lightgcn,weighted_lightgcn,1,kl_lam0.5,kl,semi_mainstream,0.8446560793715412,0.0274416135881103,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,1,kl_lam0.5,kl,mainstream,0.8446560793715412,0.0274416135881103,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,1,kl_lam2.0,kl,niche,0.8636051239575284,0.0084925690021231,0.8204435720170332,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.15832918796488252,465,0.01742015978105549,0.0,0.0,0.0,0.0,-0.013791086386627238
lastfm,lightgcn,weighted_lightgcn,1,kl_lam2.0,kl,semi_niche,0.8636051239575284,0.0084925690021231,0.8998055970636454,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.00459314185674428,473,0.00021141649048639355,0.0,0.0,0.0,0.0,-0.004593141856743947
lastfm,lightgcn,weighted_lightgcn,1,kl_lam2.0,kl,semi_mainstream,0.8636051239575284,0.0084925690021231,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,1,kl_lam2.0,kl,mainstream,0.8636051239575284,0.0084925690021231,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,1,kl_lam8.0,kl,niche,0.8698683935965943,0.0022292993630572,0.8346375716596874,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.1480570641868162,465,0.0032261601384012684,0.0,0.0,0.0,0.0,-0.0035189626085609105
lastfm,lightgcn,weighted_lightgcn,1,kl_lam8.0,kl,semi_niche,0.8698683935965943,0.0022292993630572,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,1,kl_lam8.0,kl,semi_mainstream,0.8698683935965943,0.0022292993630572,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,1,kl_lam8.0,kl,mainstream,0.8698683935965943,0.0022292993630572,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,1,legacy_a0.1,legacy,niche,0.8679044870148533,0.0041932059447982,0.8318415190481678,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.14817661365041143,465,0.006022212749920874,0.0,0.0,0.0,0.0,-0.0036385120721561526
lastfm,lightgcn,weighted_lightgcn,1,legacy_a0.1,legacy,semi_niche,0.8679044870148533,0.0041932059447982,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,1,legacy_a0.1,legacy,semi_mainstream,0.8679044870148533,0.0041932059447982,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,1,legacy_a0.1,legacy,mainstream,0.8679044870148533,0.0041932059447982,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,1,legacy_a0.2,legacy,niche,0.8614819817069976,0.0106157112526539,0.8208729233859534,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.15288226757440038,465,0.016990808412135294,0.0,0.0,0.0,0.0,-0.008344165996145098
lastfm,lightgcn,weighted_lightgcn,1,legacy_a0.2,legacy,semi_niche,0.8614819817069976,0.0106157112526539,0.8995941805731591,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.006488798838572017,473,0.0004228329809726761,0.0,0.0,0.0,0.0,-0.006488798838571684
lastfm,lightgcn,weighted_lightgcn,1,legacy_a0.2,legacy,semi_mainstream,0.8614819817069976,0.0106157112526539,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,1,legacy_a0.2,legacy,mainstream,0.8614819817069976,0.0106157112526539,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,1,legacy_a0.4,legacy,niche,0.8495923851040252,0.0225053078556263,0.7987209710043913,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.17127149401463787,465,0.039142760793697384,0.0,0.0,0.0,0.0,-0.02673339243638259
lastfm,lightgcn,weighted_lightgcn,1,legacy_a0.4,legacy,semi_niche,0.8495923851040252,0.0225053078556263,0.8989598831424216,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.013754144885441187,473,0.0010571304117101832,0.0,0.0,0.0,0.0,-0.013754144885440854
lastfm,lightgcn,weighted_lightgcn,1,legacy_a0.4,legacy,semi_mainstream,0.8495923851040252,0.0225053078556263,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,1,legacy_a0.4,legacy,mainstream,0.8495923851040252,0.0225053078556263,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,1,legacy_a0.8,legacy,niche,0.8034140411549806,0.0686836518046709,0.6946312296896886,0.8000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.22537063929964682,465,0.1432325021084001,0.10000000000000009,0.0,0.0,0.0,-0.08083253772139154
lastfm,lightgcn,weighted_lightgcn,1,legacy_a0.8,legacy,semi_niche,0.8034140411549806,0.0686836518046709,0.8854287481585137,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.05497401736117309,473,0.014588265395618083,0.0,0.0,0.0,0.0,-0.05497401736117276
lastfm,lightgcn,weighted_lightgcn,1,legacy_a0.8,legacy,semi_mainstream,0.8034140411549806,0.0686836518046709,0.899382716123394,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.010262801606380531,473,0.0006342974307377292,0.0,0.0,0.0,0.0,-0.010262801606380198
lastfm,lightgcn,weighted_lightgcn,1,legacy_a0.8,legacy,mainstream,0.8034140411549806,0.0686836518046709,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,2,baseline,baseline,niche,0.8692845294776983,0.0,0.834637522875303,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.13482912836183597,465,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,2,baseline,baseline,semi_niche,0.8692845294776983,0.0,0.8998055970636454,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.004593141856744279,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,2,baseline,baseline,semi_mainstream,0.8692845294776983,0.0,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,2,baseline,baseline,mainstream,0.8692845294776983,0.0,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,2,kl_lam0.1,kl,niche,0.8118004530445773,0.057484076433121,0.6849590302640028,0.8000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.24893571209405946,465,0.14967849261130017,0.10000000000000009,0.0,0.0,0.0,-0.11410658373222349
lastfm,lightgcn,weighted_lightgcn,2,kl_lam0.1,kl,semi_niche,0.8118004530445773,0.057484076433121,0.8860634532431204,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.077322335759801,473,0.013742143820524966,0.0,0.0,0.0,0.0,-0.07272919390305672
lastfm,lightgcn,weighted_lightgcn,2,kl_lam0.1,kl,semi_mainstream,0.8118004530445773,0.057484076433121,0.8993827640826729,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.013779425570232833,473,0.0006342494714588476,0.0,0.0,0.0,0.0,-0.0137794255702325
lastfm,lightgcn,weighted_lightgcn,2,kl_lam0.1,kl,mainstream,0.8118004530445773,0.057484076433121,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,2,kl_lam0.5,kl,niche,0.8409405804331124,0.0283439490445859,0.7533474320204846,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.2210342456256314,465,0.08129009085481842,0.0,0.0,0.0,0.0,-0.08620511726379543
lastfm,lightgcn,weighted_lightgcn,2,kl_lam0.5,kl,semi_niche,0.8409405804331124,0.0283439490445859,0.8957887077240458,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.04090751249345371,473,0.004016889339599539,0.0,0.0,0.0,0.0,-0.03631437063670943
lastfm,lightgcn,weighted_lightgcn,2,kl_lam0.5,kl,semi_mainstream,0.8409405804331124,0.0283439490445859,0.8998055970636454,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.004593141856744281,473,0.00021141649048639355,0.0,0.0,0.0,0.0,-0.004593141856743948
lastfm,lightgcn,weighted_lightgcn,2,kl_lam0.5,kl,mainstream,0.8409405804331124,0.0283439490445859,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,2,kl_lam2.0,kl,niche,0.8592526823439403,0.010031847133758,0.8081852025985004,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.16454399666601036,465,0.026452320276802666,0.0,0.0,0.0,0.0,-0.029714868304174386
lastfm,lightgcn,weighted_lightgcn,2,kl_lam2.0,kl,semi_niche,0.8592526823439403,0.010031847133758,0.8991712996329079,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.011231822962219494,473,0.0006342974307375071,0.0,0.0,0.0,0.0,-0.006638681105475215
lastfm,lightgcn,weighted_lightgcn,2,kl_lam2.0,kl,semi_mainstream,0.8592526823439403,0.010031847133758,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,2,kl_lam2.0,kl,mainstream,0.8592526823439403,0.010031847133758,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,2,kl_lam8.0,kl,niche,0.8660998161019021,0.0031847133757961,0.8288306565951306,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.13579341787818833,465,0.005806866280172462,0.0,0.0,0.0,0.0,-0.0009642895163523568
lastfm,lightgcn,weighted_lightgcn,2,kl_lam8.0,kl,semi_niche,0.8660998161019021,0.0031847133757961,0.8995941805731591,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.009186283713488548,473,0.00021141649048628253,0.0,0.0,0.0,0.0,-0.004593141856744269
lastfm,lightgcn,weighted_lightgcn,2,kl_lam8.0,kl,semi_mainstream,0.8660998161019021,0.0031847133757961,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,2,kl_lam8.0,kl,mainstream,0.8660998161019021,0.0031847133757961,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,2,legacy_a0.1,legacy,niche,0.8638705167388447,0.0054140127388535,0.8245293496004864,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.13835627602354014,465,0.010108173274816612,0.0,0.0,0.0,0.0,-0.003527147661704172
lastfm,lightgcn,weighted_lightgcn,2,legacy_a0.1,legacy,semi_niche,0.8638705167388447,0.0054140127388535,0.8991713475921865,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.011230972503419387,473,0.0006342494714588476,0.0,0.0,0.0,0.0,-0.0066378306466751075
lastfm,lightgcn,weighted_lightgcn,2,legacy_a0.1,legacy,semi_mainstream,0.8638705167388447,0.0054140127388535,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,2,legacy_a0.1,legacy,mainstream,0.8638705167388447,0.0054140127388535,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,2,legacy_a0.2,legacy,niche,0.8573949328747259,0.0118895966029723,0.8139908614651536,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.14532130517953668,465,0.02064666141014937,0.0,0.0,0.0,0.0,-0.010492176817700705
lastfm,lightgcn,weighted_lightgcn,2,legacy_a0.2,legacy,semi_niche,0.8573949328747259,0.0118895966029723,0.8983256336709627,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.017121375691544507,473,0.0014799633926826372,0.0,0.0,0.0,0.0,-0.012528233834800229
lastfm,lightgcn,weighted_lightgcn,2,legacy_a0.2,legacy,semi_mainstream,0.8573949328747259,0.0118895966029723,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,2,legacy_a0.2,legacy,mainstream,0.8573949328747259,0.0118895966029723,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,2,legacy_a0.4,legacy,niche,0.844231450921435,0.0250530785562632,0.7926991607256434,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.1684606730823628,465,0.041938362149659625,0.0,0.0,0.0,0.0,-0.03363154472052682
lastfm,lightgcn,weighted_lightgcn,2,legacy_a0.4,legacy,semi_niche,0.844231450921435,0.0250530785562632,0.8966341099099578,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.024957991874151247,473,0.0031714871536875355,0.0,0.0,0.0,0.0,-0.02036485001740697
lastfm,lightgcn,weighted_lightgcn,2,legacy_a0.4,legacy,semi_mainstream,0.844231450921435,0.0250530785562632,0.8998055970636454,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.004593141856744281,473,0.00021141649048639355,0.0,0.0,0.0,0.0,-0.004593141856743948
lastfm,lightgcn,weighted_lightgcn,2,legacy_a0.4,legacy,mainstream,0.844231450921435,0.0250530785562632,0.9000170135541318,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,3.3306690738754696e-16,473,0.0,0.0,0.0,0.0,0.0,0.0
lastfm,lightgcn,weighted_lightgcn,2,legacy_a0.8,legacy,niche,0.7969384572908618,0.0723460721868365,0.6782873266096254,0.7000170135541315,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.2268625300821633,465,0.1563501962656776,0.19999999999999996,0.0,0.0,0.0,-0.09203340172032734
lastfm,lightgcn,weighted_lightgcn,2,legacy_a0.8,legacy,semi_niche,0.7969384572908618,0.0723460721868365,0.8820459284430777,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.07523658713793734,473,0.01775966862056766,0.0,0.0,0.0,0.0,-0.07064344528119305
lastfm,lightgcn,weighted_lightgcn,2,legacy_a0.8,legacy,semi_mainstream,0.7969384572908618,0.0723460721868365,0.899382716123394,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.9000170135541314,0.01026280160638053,473,0.0006342974307377292,0.0,0.0,0.0,0.0,-0.010262801606380196
